league,season,window,team_id,team_name,team_country,dir,player_id,player_name,player_age,player_nation,player_nation2,player_pos,counter_team_id,counter_team_name,counter_team_country,transfer_fee_amnt,market_val_amnt,is_free,is_loan,is_loan_end,is_retired,transfer_id
La Liga,2018,s,1049,Valencia CF,Spain,in,127189,Geoffrey Kondogbia,25.0,Central African Republic,France,DM,46,Inter Milan,Italy,22000000.0,15000000.0,False,False,False,False,2114877
La Liga,2018,s,1049,Valencia CF,Spain,in,27389,Kévin Gameiro,31.0,France,,CF,13,Atlético de Madrid,Spain,16000000.0,3000000.0,False,False,False,False,2222066
La Liga,2018,s,1049,Valencia CF,Spain,in,346289,Mouctar Diakhaby,21.0,France,Guinea,CB,1041,Olympique Lyon,France,15000000.0,7500000.0,False,False,False,False,2151839
La Liga,2018,s,1049,Valencia CF,Spain,in,131102,Jeison Murillo,26.0,Colombia,Spain,CB,46,Inter Milan,Italy,12000000.0,7000000.0,False,False,False,False,2232442
La Liga,2018,s,1049,Valencia CF,Spain,in,163086,Cristiano Piccini,25.0,Italy,,RB,336,Sporting CP,Portugal,8000000.0,1500000.0,False,False,False,False,2190993
La Liga,2018,s,1049,Valencia CF,Spain,in,63463,Daniel Wass,29.0,Denmark,,CM,940,Celta de Vigo,Spain,6000000.0,7000000.0,False,False,False,False,2168711
La Liga,2018,s,1049,Valencia CF,Spain,in,417575,Uros Racic,20.0,Serbia,,DM,159,Red Star Belgrade,Serbia,2200000.0,10000000.0,False,False,False,False,2132964
La Liga,2018,s,1050,Villarreal CF,Spain,in,177467,Gerard Moreno,26.0,Spain,,CF,714,RCD Espanyol Barcelona,Spain,20000000.0,40000000.0,False,False,False,False,2131338
La Liga,2018,s,1050,Villarreal CF,Spain,in,315110,Karl Toko Ekambi,25.0,Cameroon,France,LW,1420,SCO Angers,France,18000000.0,15000000.0,False,False,False,False,2127609
La Liga,2018,s,1050,Villarreal CF,Spain,in,285771,Roger Martínez,24.0,Colombia,,CF,22219,Jiangsu Suning,China,14900000.0,3500000.0,False,False,False,False,2144205
La Liga,2018,s,1050,Villarreal CF,Spain,in,466298,Santiago Cáseres,21.0,Argentina,,DM,1029,Club Atlético Vélez Sarsfield,Argentina,10000000.0,5000000.0,False,False,False,False,2178771
La Liga,2018,s,1050,Villarreal CF,Spain,in,11111,Ramiro Funes Mori,27.0,Argentina,United States,CB,29,Everton FC,England,9000000.0,2000000.0,False,False,False,False,2142650
La Liga,2018,s,1050,Villarreal CF,Spain,in,119235,Carlos Bacca,31.0,Colombia,,CF,5,AC Milan,Italy,7000000.0,1500000.0,False,False,False,False,2228094
La Liga,2018,s,1050,Villarreal CF,Spain,in,58576,Miguel Layún,30.0,Mexico,Spain,RB,720,FC Porto,Portugal,4000000.0,2000000.0,False,False,False,False,2169774
La Liga,2018,s,5358,SD Huesca,Spain,in,98512,Serdar Gürler,26.0,Turkey,France,RW,2944,Osmanlispor FK,Turkey,2500000.0,1000000.0,False,False,False,False,2213671
La Liga,2018,s,5358,SD Huesca,Spain,in,256567,Aleksandar Jovanovic,25.0,Serbia,Montenegro,GK,678,Aarhus GF,Denmark,1000000.0,400000.0,False,False,False,False,2242846
La Liga,2018,s,5358,SD Huesca,Spain,in,531829,Dani Escriche,20.0,Spain,,CF,11000,CD Lugo,Spain,500000.0,1500000.0,False,False,False,False,2177305
La Liga,2018,s,367,Rayo Vallecano,Spain,in,257062,Álvaro García,25.0,Spain,,LW,2687,Cádiz CF,Spain,4500000.0,3000000.0,False,False,False,False,2236232
La Liga,2018,s,367,Rayo Vallecano,Spain,in,74297,Gaël Kakuta,27.0,DR Congo,France,AM,36630,Hebei China Fortune,China,2000000.0,8000000.0,False,False,False,False,2174554
La Liga,2018,s,367,Rayo Vallecano,Spain,in,195605,José Pozo,22.0,Spain,,AM,3302,UD Almería,Spain,1300000.0,1500000.0,False,False,False,False,2198419
La Liga,2018,s,367,Rayo Vallecano,Spain,in,85289,Jordi Amat,26.0,Spain,,CB,2288,Swansea City,England,1000000.0,1400000.0,False,False,False,False,2217982
La Liga,2018,s,367,Rayo Vallecano,Spain,in,153427,Bebé,28.0,Portugal,Cape Verde,LW,1533,SD Eibar,Spain,750000.0,800000.0,False,False,False,False,2247756
La Liga,2018,s,366,Real Valladolid CF,Spain,in,221321,Joaquín Fernández,22.0,Spain,,CB,3302,UD Almería,Spain,1100000.0,2800000.0,False,False,False,False,2307680
La Liga,2018,s,366,Real Valladolid CF,Spain,in,247250,Rubén Alcaraz,27.0,Spain,,CM,12321,Girona FC,Spain,1000000.0,4000000.0,False,False,False,False,2210033
La Liga,2018,s,366,Real Valladolid CF,Spain,in,307519,Fede San Emeterio,21.0,Spain,,CM,8519,Sevilla Atlético,Spain,500000.0,2500000.0,False,False,False,False,2307681
La Liga,2018,w,621,Athletic Bilbao,Spain,in,127837,Ibai Gómez,29.0,Spain,,RW,1108,Deportivo Alavés,Spain,4000000.0,800000.0,False,False,False,False,2363231
La Liga,2018,w,621,Athletic Bilbao,Spain,in,197126,Kenan Kodro,25.0,Bosnia-Herzegovina,Spain,CF,190,FC Copenhagen,Denmark,900000.0,1000000.0,False,False,False,False,2405051
La Liga,2018,w,1244,CD Leganés,Spain,in,245048,Vasyl Kravets,21.0,Ukraine,,LB,11000,CD Lugo,Spain,2500000.0,800000.0,False,False,False,False,2367667
La Liga,2018,w,131,FC Barcelona,Spain,in,476344,Emerson Royal,20.0,Brazil,Spain,RB,330,Clube Atlético Mineiro,Brazil,12000000.0,25000000.0,False,False,False,False,2389503
La Liga,2018,w,131,FC Barcelona,Spain,in,605184,Jean-Clair Todibo,19.0,France,French Guiana,CB,415,FC Toulouse,France,1000000.0,14000000.0,False,False,False,False,2390186
La Liga,2018,w,940,Celta de Vigo,Spain,in,259930,Gabriel Fernández,24.0,Uruguay,,CF,861,CA Peñarol,Uruguay,3500000.0,2000000.0,False,False,False,False,2385944
La Liga,2018,w,714,RCD Espanyol Barcelona,Spain,in,140436,Lei Wu,27.0,China,,LW,27190,Shanghai SIPG,China,2000000.0,2500000.0,False,False,False,False,2384196
La Liga,2018,w,150,Real Betis Balompié,Spain,in,371174,Diego Lainez,18.0,Mexico,,LW,3631,CF América,Mexico,14000000.0,8000000.0,False,False,False,False,2364382
La Liga,2018,w,150,Real Betis Balompié,Spain,in,476344,Emerson Royal,20.0,Brazil,Spain,RB,131,FC Barcelona,Spain,6000000.0,25000000.0,False,False,False,False,2545348
La Liga,2018,w,418,Real Madrid,Spain,in,314678,Brahim Díaz,19.0,Spain,Morocco,AM,281,Manchester City,England,17000000.0,23000000.0,False,False,False,False,2359098
La Liga,2018,w,368,Sevilla FC,Spain,in,223725,Munir El Haddadi,23.0,Morocco,Spain,CF,131,FC Barcelona,Spain,1050000.0,10000000.0,False,False,False,False,2365453
La Liga,2018,w,1049,Valencia CF,Spain,in,85383,Rubén Sobrino,26.0,Spain,,CF,1108,Deportivo Alavés,Spain,5000000.0,1500000.0,False,False,False,False,2389068
La Liga,2018,w,1050,Villarreal CF,Spain,in,65467,Vicente Iborra,30.0,Spain,,CM,1003,Leicester City,England,10000000.0,3000000.0,False,False,False,False,2359858
La Liga,2018,w,5358,SD Huesca,Spain,in,114060,Enric Gallego,32.0,Spain,,CF,29095,Extremadura UD,Spain,3000000.0,600000.0,False,False,False,False,2370855
La Liga,2018,w,5358,SD Huesca,Spain,in,448628,Javi Galán,24.0,Spain,,LB,993,Córdoba CF,Spain,1800000.0,6000000.0,False,False,False,False,2386202
La Liga,2018,w,367,Rayo Vallecano,Spain,in,165467,Stole Dimitrievski,25.0,North Macedonia,Spain,GK,5648,Gimnàstic de Tarragona,Spain,900000.0,1500000.0,False,False,False,False,2390528
La Liga,2018,w,366,Real Valladolid CF,Spain,in,256429,Sergi Guardiola,27.0,Spain,,CF,993,Córdoba CF,Spain,3000000.0,3000000.0,False,False,False,False,2382008
La Liga,2018,w,366,Real Valladolid CF,Spain,in,591375,Stiven Plaza,19.0,Ecuador,,CF,19309,Independiente del Valle,Ecuador,2000000.0,400000.0,False,False,False,False,2336793
La Liga,2018,w,366,Real Valladolid CF,Spain,in,449496,Álvaro Aguado,22.0,Spain,,AM,993,Córdoba CF,Spain,2000000.0,1000000.0,False,False,False,False,2382110
La Liga,2019,s,131,FC Barcelona,Spain,in,125781,Antoine Griezmann,28.0,France,,SS,13,Atlético de Madrid,Spain,120000000.0,50000000.0,False,False,False,False,2552096
La Liga,2019,s,131,FC Barcelona,Spain,in,326330,Frenkie de Jong,22.0,Netherlands,,CM,610,Ajax Amsterdam,Netherlands,86000000.0,90000000.0,False,False,False,False,2380046
La Liga,2019,s,131,FC Barcelona,Spain,in,111819,Neto,29.0,Brazil,Italy,GK,1049,Valencia CF,Spain,26000000.0,5000000.0,False,False,False,False,2526149
La Liga,2019,s,131,FC Barcelona,Spain,in,683840,Pedri,16.0,Spain,,CM,472,UD Las Palmas,Spain,20000000.0,80000000.0,False,False,False,False,2632328
La Liga,2019,s,131,FC Barcelona,Spain,in,374139,Junior Firpo,22.0,Dominican Republic,Spain,LB,150,Real Betis Balompié,Spain,20000000.0,12000000.0,False,False,False,False,2588937
La Liga,2019,s,131,FC Barcelona,Spain,in,284857,Marc Cucurella,20.0,Spain,,LM,1533,SD Eibar,Spain,4000000.0,20000000.0,False,False,False,False,2559748
La Liga,2019,s,13,Atlético de Madrid,Spain,in,462250,João Félix,19.0,Portugal,,SS,294,SL Benfica,Portugal,127200000.0,70000000.0,False,False,False,False,2536292
La Liga,2019,s,13,Atlético de Madrid,Spain,in,282411,Marcos Llorente,24.0,Spain,,CM,418,Real Madrid,Spain,30000000.0,80000000.0,False,False,False,False,2515427
La Liga,2019,s,13,Atlético de Madrid,Spain,in,281769,Mario Hermoso,24.0,Spain,,CB,714,RCD Espanyol Barcelona,Spain,25000000.0,35000000.0,False,False,False,False,2563474
La Liga,2019,s,13,Atlético de Madrid,Spain,in,95810,Kieran Trippier,28.0,England,,RB,148,Tottenham Hotspur,England,22000000.0,20000000.0,False,False,False,False,2562082
La Liga,2019,s,13,Atlético de Madrid,Spain,in,476352,Renan Lodi,21.0,Brazil,,LB,679,Club Athletico Paranaense,Brazil,20600000.0,25000000.0,False,False,False,False,2528638
La Liga,2019,s,13,Atlético de Madrid,Spain,in,156501,Felipe,30.0,Brazil,,CB,720,FC Porto,Portugal,20000000.0,9000000.0,False,False,False,False,2487604
La Liga,2019,s,13,Atlético de Madrid,Spain,in,274347,Ivan Saponjic,21.0,Serbia,,CF,10330,SL Benfica B,Portugal,500000.0,900000.0,False,False,False,False,2548582
La Liga,2019,s,418,Real Madrid,Spain,in,50202,Eden Hazard,28.0,Belgium,,LW,631,Chelsea FC,England,115000000.0,25000000.0,False,False,False,False,2499860
La Liga,2019,s,418,Real Madrid,Spain,in,257462,Luka Jovic,21.0,Serbia,,CF,24,Eintracht Frankfurt,Germany,63000000.0,20000000.0,False,False,False,False,2494625
La Liga,2019,s,418,Real Madrid,Spain,in,401530,Éder Militão,21.0,Brazil,,CB,720,FC Porto,Portugal,50000000.0,40000000.0,False,False,False,False,2428337
La Liga,2019,s,418,Real Madrid,Spain,in,291417,Ferland Mendy,24.0,France,Senegal,LB,1041,Olympique Lyon,France,48000000.0,50000000.0,False,False,False,False,2506138
La Liga,2019,s,418,Real Madrid,Spain,in,412363,Rodrygo,18.0,Brazil,,RW,221,Santos FC,Brazil,45000000.0,35000000.0,False,False,False,False,2134412
La Liga,2019,s,418,Real Madrid,Spain,in,487688,Alberto Soro,20.0,Spain,,RW,142,Real Zaragoza,Spain,2500000.0,3000000.0,False,False,False,False,2598384
La Liga,2019,s,3709,Getafe CF,Spain,in,114060,Enric Gallego,32.0,Spain,,CF,5358,SD Huesca,Spain,6000000.0,600000.0,False,False,False,False,2544801
La Liga,2019,s,3709,Getafe CF,Spain,in,111508,Allan Nyom,31.0,Cameroon,France,RB,984,West Bromwich Albion,England,3000000.0,2000000.0,False,False,False,False,2655263
La Liga,2019,s,3709,Getafe CF,Spain,in,174344,Fayçal Fajr,31.0,Morocco,France,CM,1162,SM Caen,France,1500000.0,1800000.0,False,False,False,False,2585808
La Liga,2019,s,3709,Getafe CF,Spain,in,147524,Jack Harper,23.0,Scotland,Spain,CF,1084,Málaga CF,Spain,1500000.0,300000.0,False,False,False,False,2531491
La Liga,2019,s,1049,Valencia CF,Spain,in,146227,Jasper Cillessen,30.0,Netherlands,,GK,131,FC Barcelona,Spain,35000000.0,5000000.0,False,False,False,False,2525356
La Liga,2019,s,1049,Valencia CF,Spain,in,396894,Maxi Gómez,22.0,Uruguay,,CF,940,Celta de Vigo,Spain,14500000.0,25000000.0,False,False,False,False,2555018
La Liga,2019,s,1049,Valencia CF,Spain,in,367466,Thierry Correia,20.0,Portugal,Cape Verde,RB,336,Sporting CP,Portugal,12000000.0,9000000.0,False,False,False,False,2631951
La Liga,2019,s,1049,Valencia CF,Spain,in,98322,Denis Cheryshev,28.0,Russia,Spain,LW,1050,Villarreal CF,Spain,6000000.0,3500000.0,False,False,False,False,2529027
La Liga,2019,s,1049,Valencia CF,Spain,in,527350,Manu Vallejo,22.0,Spain,,CF,2687,Cádiz CF,Spain,5500000.0,6000000.0,False,False,False,False,2399292
La Liga,2019,s,1049,Valencia CF,Spain,in,340339,Jorge Sáenz,22.0,Spain,,CB,648,CD Tenerife,Spain,2000000.0,1000000.0,False,False,False,False,2414140
La Liga,2019,s,368,Sevilla FC,Spain,in,411975,Jules Koundé,20.0,France,Benin,CB,40,FC Girondins Bordeaux,France,25000000.0,60000000.0,False,False,False,False,2535779
La Liga,2019,s,368,Sevilla FC,Spain,in,174694,Rony Lopes,23.0,Portugal,Brazil,RW,162,AS Monaco,France,25000000.0,6000000.0,False,False,False,False,2605700
La Liga,2019,s,368,Sevilla FC,Spain,in,145866,Munas Dabbur,27.0,Israel,,CF,409,Red Bull Salzburg,Austria,17000000.0,6000000.0,False,False,False,False,2372801
La Liga,2019,s,368,Sevilla FC,Spain,in,189441,Lucas Ocampos,24.0,Argentina,Spain,LW,244,Olympique Marseille,France,15000000.0,30000000.0,False,False,False,False,2536655
La Liga,2019,s,368,Sevilla FC,Spain,in,329145,Diego Carlos,26.0,Brazil,,CB,995,FC Nantes,France,15000000.0,45000000.0,False,False,False,False,2493399
La Liga,2019,s,368,Sevilla FC,Spain,in,263727,Joan Jordán,24.0,Spain,,CM,1533,SD Eibar,Spain,14000000.0,30000000.0,False,False,False,False,2527101
La Liga,2019,s,368,Sevilla FC,Spain,in,72522,Luuk de Jong,28.0,Netherlands,,CF,383,PSV Eindhoven,Netherlands,12500000.0,7500000.0,False,False,False,False,2532218
La Liga,2019,s,368,Sevilla FC,Spain,in,214775,Óliver Torres,24.0,Spain,,CM,720,FC Porto,Portugal,11000000.0,9000000.0,False,False,False,False,2556647
La Liga,2019,s,368,Sevilla FC,Spain,in,263361,Maximilian Wöber,21.0,Austria,,CB,610,Ajax Amsterdam,Netherlands,10500000.0,8000000.0,False,False,False,False,2371351
La Liga,2019,s,368,Sevilla FC,Spain,in,50935,Chicharito,31.0,Mexico,,CF,379,West Ham United,England,7750000.0,2000000.0,False,False,False,False,2630785
La Liga,2019,s,368,Sevilla FC,Spain,in,51174,Fernando Reges,31.0,Brazil,Portugal,DM,141,Galatasaray A.S.,Turkey,4500000.0,4000000.0,False,False,False,False,2552284
La Liga,2019,s,368,Sevilla FC,Spain,in,297784,Yan Eteki,21.0,Cameroon,Spain,CM,3302,UD Almería,Spain,500000.0,2000000.0,False,False,False,False,2562329
La Liga,2019,s,681,Real Sociedad,Spain,in,349066,Alexander Isak,19.0,Sweden,Eritrea,CF,16,Borussia Dortmund,Germany,15000000.0,40000000.0,False,False,False,False,2505894
La Liga,2019,s,681,Real Sociedad,Spain,in,99353,Portu,27.0,Spain,,RW,12321,Girona FC,Spain,10000000.0,20000000.0,False,False,False,False,2513203
La Liga,2019,s,681,Real Sociedad,Spain,in,524925,Modibo Sagnan,20.0,France,Mali,CB,826,RC Lens,France,4500000.0,3000000.0,False,False,False,False,2387941
La Liga,2019,s,681,Real Sociedad,Spain,in,43003,Nacho Monreal,33.0,Spain,,LB,11,Arsenal FC,England,250000.0,1500000.0,False,False,False,False,2628766
La Liga,2019,s,714,RCD Espanyol Barcelona,Spain,in,376211,Matías Vargas,22.0,Argentina,,LW,1029,Club Atlético Vélez Sarsfield,Argentina,10500000.0,2700000.0,False,False,False,False,2555272
La Liga,2019,s,714,RCD Espanyol Barcelona,Spain,in,357884,Fernando Calero,23.0,Spain,,CB,366,Real Valladolid CF,Spain,8000000.0,2500000.0,False,False,False,False,2597671
La Liga,2019,s,1108,Deportivo Alavés,Spain,in,73185,Lucas Pérez,30.0,Spain,,CF,379,West Ham United,England,2300000.0,2500000.0,False,False,False,False,2494115
La Liga,2019,s,1108,Deportivo Alavés,Spain,in,81999,Joselu,29.0,Spain,,CF,762,Newcastle United,England,2240000.0,6000000.0,False,False,False,False,2557107
La Liga,2019,s,1108,Deportivo Alavés,Spain,in,435022,Ramón Miérez,22.0,Argentina,,CF,11831,Club Atlético Tigre,Argentina,2230000.0,5000000.0,False,False,False,False,2507790
La Liga,2019,s,1108,Deportivo Alavés,Spain,in,242497,Pere Pons,26.0,Spain,,DM,12321,Girona FC,Spain,2000000.0,2500000.0,False,False,False,False,2537961
La Liga,2019,s,1108,Deportivo Alavés,Spain,in,278837,Luis Rioja,25.0,Spain,,LW,3302,UD Almería,Spain,2000000.0,3000000.0,False,False,False,False,2531504
La Liga,2019,s,1533,SD Eibar,Spain,in,506248,Edu Expósito,22.0,Spain,,CM,897,Deportivo de La Coruña,Spain,4000000.0,3500000.0,False,False,False,False,2553864
La Liga,2019,s,1533,SD Eibar,Spain,in,79352,Quique González,29.0,Spain,,CF,897,Deportivo de La Coruña,Spain,3300000.0,800000.0,False,False,False,False,2554992
La Liga,2019,s,1533,SD Eibar,Spain,in,203043,Pedro Bigas,29.0,Spain,,CB,472,UD Las Palmas,Spain,3000000.0,1200000.0,False,False,False,False,2480730
La Liga,2019,s,1533,SD Eibar,Spain,in,242299,Roberto Olabe,23.0,Spain,,CM,3679,Atlético de Madrid B,Spain,3000000.0,500000.0,False,False,False,False,2545931
La Liga,2019,s,1533,SD Eibar,Spain,in,98249,Takashi Inui,31.0,Japan,,LW,150,Real Betis Balompié,Spain,2000000.0,1500000.0,False,False,False,False,2572750
La Liga,2019,s,1533,SD Eibar,Spain,in,284857,Marc Cucurella,20.0,Spain,,LM,131,FC Barcelona,Spain,2000000.0,20000000.0,False,False,False,False,2486738
La Liga,2019,s,1244,CD Leganés,Spain,in,95732,Martin Braithwaite,28.0,Denmark,Guyana,CF,641,Middlesbrough FC,England,5000000.0,9000000.0,False,False,False,False,2573640
La Liga,2019,s,1244,CD Leganés,Spain,in,131708,Kenneth Omeruo,25.0,Nigeria,,CB,631,Chelsea FC,England,5000000.0,2000000.0,False,False,False,False,2605321
La Liga,2019,s,1244,CD Leganés,Spain,in,189453,Jonathan Silva,25.0,Argentina,Italy,LB,336,Sporting CP,Portugal,2700000.0,2500000.0,False,False,False,False,2494237
La Liga,2019,s,1244,CD Leganés,Spain,in,268958,Juan Muñoz,23.0,Spain,,CF,11596,AD Alcorcón,Spain,1500000.0,1000000.0,False,False,False,False,2501090
La Liga,2019,s,1244,CD Leganés,Spain,in,49500,Roberto Rosales,30.0,Venezuela,Spain,RB,1084,Málaga CF,Spain,1200000.0,500000.0,False,False,False,False,2573323
La Liga,2019,s,1244,CD Leganés,Spain,in,309980,Fede Varela,22.0,Argentina,Spain,AM,10331,FC Porto B,Portugal,1000000.0,800000.0,False,False,False,False,2537846
La Liga,2019,s,150,Real Betis Balompié,Spain,in,278359,Borja Iglesias,26.0,Spain,,CF,714,RCD Espanyol Barcelona,Spain,28000000.0,10000000.0,False,False,False,False,2606398
La Liga,2019,s,150,Real Betis Balompié,Spain,in,348795,Giovani Lo Celso,23.0,Argentina,Italy,CM,583,Paris Saint-Germain,France,22000000.0,22000000.0,False,False,False,False,2452449
La Liga,2019,s,150,Real Betis Balompié,Spain,in,203496,Nabil Fekir,26.0,France,Algeria,AM,1041,Olympique Lyon,France,19750000.0,25000000.0,False,False,False,False,2570338
La Liga,2019,s,150,Real Betis Balompié,Spain,in,126737,Juanmi,26.0,Spain,,RW,681,Real Sociedad,Spain,8000000.0,3000000.0,False,False,False,False,2507802
La Liga,2019,s,150,Real Betis Balompié,Spain,in,193098,Álex Moreno,26.0,Spain,,LB,367,Rayo Vallecano,Spain,7000000.0,6000000.0,False,False,False,False,2616236
La Liga,2019,s,150,Real Betis Balompié,Spain,in,335221,Dani Martín,21.0,Spain,,GK,2448,Sporting Gijón,Spain,5000000.0,2000000.0,False,False,False,False,2563730
La Liga,2019,s,1050,Villarreal CF,Spain,in,238868,Rubén Peña,27.0,Spain,,RB,1533,SD Eibar,Spain,8000000.0,4000000.0,False,False,False,False,2537982
La Liga,2019,s,1050,Villarreal CF,Spain,in,298983,Javi Ontiveros,21.0,Spain,,LW,1084,Málaga CF,Spain,7500000.0,4000000.0,False,False,False,False,2615781
La Liga,2019,s,1050,Villarreal CF,Spain,in,15452,Raúl Albiol,33.0,Spain,,CB,6195,SSC Napoli,Italy,4000000.0,2500000.0,False,False,False,False,2537594
La Liga,2019,s,1050,Villarreal CF,Spain,in,175449,Moi Gómez,25.0,Spain,,LW,2448,Sporting Gijón,Spain,1300000.0,8000000.0,False,False,False,False,2563773
La Liga,2019,s,3368,Levante UD,Spain,in,257851,Rúben Vezo,25.0,Portugal,Cape Verde,CB,1049,Valencia CF,Spain,5000000.0,8000000.0,False,False,False,False,2531475
La Liga,2019,s,3368,Levante UD,Spain,in,145769,Sergio León,30.0,Spain,,CF,150,Real Betis Balompié,Spain,4000000.0,1200000.0,False,False,False,False,2506039
La Liga,2019,s,3368,Levante UD,Spain,in,162056,Gonzalo Melero,25.0,Spain,,CM,5358,SD Huesca,Spain,3600000.0,4500000.0,False,False,False,False,2535593
La Liga,2019,s,366,Real Valladolid CF,Spain,in,142027,Pablo Hervías,26.0,Spain,,RW,1533,SD Eibar,Spain,1000000.0,1000000.0,False,False,False,False,2476615
La Liga,2019,s,940,Celta de Vigo,Spain,in,165007,Denis Suárez,25.0,Spain,,AM,131,FC Barcelona,Spain,12900000.0,12000000.0,False,False,False,False,2530853
La Liga,2019,s,940,Celta de Vigo,Spain,in,358250,Joseph Aidoo,23.0,Ghana,,CB,1184,KRC Genk,Belgium,8000000.0,5000000.0,False,False,False,False,2550517
La Liga,2019,s,331,CA Osasuna,Spain,in,213260,Rubén García,25.0,Spain,,RW,3368,Levante UD,Spain,3500000.0,8000000.0,False,False,False,False,2517392
La Liga,2019,s,331,CA Osasuna,Spain,in,167721,Chimy Ávila,25.0,Argentina,,CF,1775,Club Atlético San Lorenzo de Almagro,Argentina,2700000.0,9000000.0,False,False,False,False,2525976
La Liga,2019,s,331,CA Osasuna,Spain,in,443222,Marc Cardona,23.0,Spain,,CF,131,FC Barcelona,Spain,2500000.0,600000.0,False,False,False,False,2523155
La Liga,2019,s,331,CA Osasuna,Spain,in,242532,Rober Ibáñez,26.0,Spain,,RW,3709,Getafe CF,Spain,2000000.0,500000.0,False,False,False,False,2604392
La Liga,2019,s,331,CA Osasuna,Spain,in,251680,Brandon Thomas,24.0,Spain,England,CF,273,Stade Rennais FC,France,2000000.0,600000.0,False,False,False,False,2481475
